Timestamps,District,count,yhat
2020-01-01 00:00:00,009,3,0.3717758022966695
2020-01-01 00:00:00,009,3,0.263800590000681
2020-01-01 00:00:00,009,3,0.2493396882194432
2020-01-01 00:00:00,009,3,0.33588944639681984
2020-01-01 00:00:00,009,3,0.4408084723597625
2020-01-01 00:00:00,009,3,1.1943284908969822
2020-01-01 00:00:00,008,1,1.8981835480745257
2020-01-01 00:00:00,011,7,0.36291724555435145
2020-01-01 00:00:00,003,6,1.505183162857671
2020-01-01 00:00:00,003,6,1.6286550064524103
2020-01-01 00:00:00,003,6,1.7592825820202247
2020-01-01 00:00:00,003,6,1.7137463672871167
2020-01-01 00:00:00,003,6,1.6309243715117319
2020-01-01 00:00:00,003,6,1.6672056725574684
2020-01-01 00:00:00,003,6,1.6805024674115199
2020-01-01 00:00:00,008,1,2.6600592768881004
2020-01-01 00:00:00,003,6,1.4336998438924535
2020-01-01 00:00:00,003,6,1.8100183262662473
2020-01-01 00:00:00,003,6,1.547112675431162
2020-01-01 00:00:00,003,6,1.4762109341927
2020-01-01 00:00:00,003,6,1.6483509683380273
2020-01-01 00:00:00,003,6,1.5677264695837003
2020-01-01 00:00:00,003,6,1.220669572330591
2020-01-01 00:00:00,003,6,0.44223516784817285
2020-01-01 00:00:00,003,6,0.2520463731410416
2020-01-01 00:00:00,003,6,0.30803575360006974
2020-01-01 00:00:00,003,6,0.3615735295875453
2020-01-01 00:00:00,003,6,0.5359274215906691
2020-01-01 00:00:00,003,6,0.7169012238879446
2020-01-01 00:00:00,003,6,1.4202523362555102
2020-01-01 00:00:00,011,7,0.42377194676353724
2020-01-01 00:00:00,011,7,0.6703735937557624
2020-01-01 00:00:00,011,7,1.3227718643083097
2020-01-01 00:00:00,020,2,0.09352219617284518
2020-01-01 00:00:00,024,1,0.8481387865154648
2020-01-01 00:00:00,003,6,0.7401786406028279
2020-01-01 00:00:00,003,6,1.4755844013214485
2020-01-01 00:00:00,001,2,2.1353222056094294
2020-01-01 00:00:00,008,1,1.1386069027596708
2020-01-01 00:00:00,008,1,0.36182682359187446
2020-01-01 00:00:00,008,1,0.4631947909353702
2020-01-01 00:00:00,008,1,0.6013354069329839
2020-01-01 00:00:00,003,6,1.2207197706374657
2020-01-01 00:00:00,008,1,0.4904441422949244
2020-01-01 00:00:00,008,1,0.8180435229913208
2020-01-01 00:00:00,008,1,0.7501569021939449
2020-01-01 00:00:00,011,7,0.07034194113340853
2020-01-01 00:00:00,008,1,1.5270053159093777
2020-01-01 00:00:00,011,7,0.0682368317179538
2020-01-01 00:00:00,008,1,2.055747068228426
2020-01-01 00:00:00,008,1,1.846367061841951
2020-01-01 00:00:00,008,1,1.7696384083006755
2020-01-01 00:00:00,011,7,0.21518478861876567
2020-01-01 00:00:00,008,1,1.6212456232211423
2020-01-01 01:00:00,019,7,0.0
2020-01-01 02:00:00,014,1,0.0
2020-01-01 03:00:00,004,0,0.0
2020-01-01 04:00:00,016,0,0.0
2020-01-01 05:00:00,008,1,0.0
2020-01-01 06:00:00,006,0,0.0
2020-01-01 07:00:00,016,0,0.0
2020-01-01 08:00:00,009,3,0.0
2020-01-01 09:00:00,019,1,0.0
2020-01-01 10:00:00,009,3,0.0
2020-01-01 11:00:00,007,0,0.0
2020-01-01 12:00:00,007,1,0.0
2020-01-01 13:00:00,002,1,0.0
2020-01-01 14:00:00,004,2,0.0
2020-01-01 15:00:00,016,0,0.0
2020-01-01 16:00:00,018,2,0.0
2020-01-01 17:00:00,019,1,0.0
2020-01-01 18:00:00,004,3,0.0
2020-01-01 19:00:00,009,0,0.0
2020-01-01 20:00:00,006,2,0.0
2020-01-01 21:00:00,006,0,0.0
2020-01-01 22:00:00,012,3,0.0
2020-01-01 23:00:00,017,0,0.0
2020-01-02 00:00:00,006,1,2.259456776735461
2020-01-02 00:00:00,011,2,2.2420835201510556
2020-01-02 00:00:00,011,2,0.954459216121716
2020-01-02 00:00:00,011,2,0.13573788300156764
2020-01-02 00:00:00,010,2,1.407415500696672
2020-01-02 00:00:00,017,1,0.9934829720634522
2020-01-02 00:00:00,003,1,1.6035786708089077
2020-01-02 00:00:00,007,1,1.44362728172137
2020-01-02 00:00:00,010,2,1.7735790175162425
2020-01-02 00:00:00,010,2,1.4149159389305659
2020-01-02 00:00:00,011,2,1.686268811785176
2020-01-02 00:00:00,006,1,2.269026077867691
2020-01-02 00:00:00,011,2,0.6557580941468455
2020-01-02 00:00:00,011,2,0.4728665344891674
2020-01-02 00:00:00,010,2,1.3522919168851342
2020-01-02 00:00:00,008,5,2.628699020891762
